tracked,inliers,detect_time
0.9897959183673469,0.9656357388316151,0.012052536010742188
0.9977064220183486,0.9632183908045977,0.008020639419555664
0.9892183288409704,0.9536784741144414,0.010634422302246094
0.9899874843554443,0.9595448798988622,0.008002281188964844
0.9698431845597105,0.9713930348258707,0.013001203536987305
0.9919447640966629,0.9222737819025522,0.006524562835693359
0.9988532110091743,0.9690011481056258,0.011985301971435547
0.9905561385099685,0.9279661016949152,0.009026765823364258
0.9755058572949947,0.972707423580786,0.008004426956176758
0.9630010277492291,0.9562433297758804,0.008019685745239258
0.9732785200411099,0.9493136219640972,0.017026424407958984
0.934322033898305,0.9693877551020408,0.010344743728637695
0.932258064516129,0.9630911188004614,0.011310577392578125
0.9465478841870824,0.9341176470588235,0.009087324142456055
0.9628339140534262,0.9867310012062727,0.00854635238647461
0.9883585564610011,0.9693757361601885,0.014046192169189453
0.9736842105263158,0.954171562867215,0.01300358772277832
0.9621559633027523,0.9368295589988082,0.008207559585571289
0.9585730724971231,0.9471788715486195,0.006092071533203125
0.9804822043628014,0.9754098360655737,0.01168203353881836
0.974472807991121,0.969248291571754,0.0072095394134521484
0.9880952380952381,0.9704271631982475,0.01106882095336914
0.9880823401950163,0.9692982456140351,0.008002281188964844
0.9796791443850268,0.9737991266375546,0.009030818939208984
0.990228013029316,0.9385964912280702,0.011018753051757812
0.9856035437430787,0.9719101123595506,0.011003494262695312
0.988056460369164,0.9604395604395605,0.00808405876159668
0.9968051118210862,0.936965811965812,0.00701904296875
0.9867986798679867,0.9576365663322185,0.01212930679321289
0.9553571428571429,0.9602803738317757,0.009968280792236328
0.9943630214205186,0.9682539682539683,0.014000892639160156
0.8925531914893617,0.9535160905840286,0.005997180938720703
0.9939903846153846,0.9383313180169287,0.0066416263580322266
0.9750566893424036,0.9709302325581395,0.008001327514648438
0.9800884955752213,0.9683972911963883,0.006996631622314453
0.9167567567567567,0.9504716981132075,0.008073091506958008
0.9823321554770318,0.9568345323741008,0.007011890411376953
0.9701327433628318,0.9521094640820981,0.008107185363769531
0.9452354874041621,0.9061413673232909,0.00894784927368164
