tracked,inliers,detect_time
1.0,0.9931972789115646,0.13472461700439453
0.9891745602165088,0.9671682626538988,0.0951225757598877
0.987218045112782,0.9482102056359482,0.06754374504089355
0.9924242424242424,0.9679389312977099,0.07000565528869629
0.98,0.9727891156462585,0.06701135635375977
0.9933530280649926,0.9732342007434944,0.08032107353210449
0.9948942377826404,0.9772727272727273,0.07791304588317871
0.9905109489051095,0.9653647752394989,0.06152844429016113
0.9813153961136024,0.9847677075399848,0.07526373863220215
0.9805097451274363,0.9525993883792049,0.06666922569274902
0.9891808346213292,0.94453125,0.07202553749084473
0.9436619718309859,0.9908789386401327,0.0701301097869873
0.9896249002394254,0.9725806451612903,0.06968450546264648
0.9770303527481542,0.980688497061293,0.06672406196594238
0.973561430793157,0.9856230031948882,0.06509113311767578
0.9754901960784313,0.9807370184254607,0.0690004825592041
0.966131907308378,0.9695571955719557,0.06948518753051758
0.9484536082474226,0.9447463768115942,0.06812691688537598
0.9337349397590361,0.9474654377880184,0.06067800521850586
0.9711451758340848,0.9740018570102136,0.08220219612121582
0.9533169533169533,0.961340206185567,0.06768274307250977
0.9665831244778613,0.9559204840103717,0.0722506046295166
0.9553119730185498,0.9629302736098853,0.08653545379638672
0.9460154241645244,0.970108695652174,0.07170653343200684
0.9761092150170648,0.9405594405594405,0.07229876518249512
0.9823380992430614,0.925513698630137,0.08178496360778809
0.9681238615664846,0.9341486359360301,0.07275819778442383
0.9770723104056437,0.9449458483754513,0.07386398315429688
0.9265734265734266,0.909433962264151,0.07174444198608398
0.9021317829457365,0.9656283566058003,0.08091974258422852
0.9906716417910447,0.9331450094161958,0.07806634902954102
0.9357959542656112,0.9699248120300752,0.0829615592956543
0.9955396966993756,0.9650537634408602,0.07100486755371094
0.9659574468085106,0.9286343612334802,0.07248091697692871
0.984982332155477,0.9515695067264573,0.06757688522338867
0.9468879668049792,0.971954425942156,0.07444548606872559
0.9801324503311258,0.9425675675675675,0.07265901565551758
0.9794745484400657,0.9756915339480302,0.09371590614318848
0.9666666666666667,0.9613120269133726,0.07933473587036133
0.9677966101694915,0.9544658493870403,0.06069326400756836
0.9506920415224913,0.9608735213830755,0.09569263458251953
0.9722222222222222,0.9510204081632653,0.0924685001373291
0.8608695652173913,0.9753086419753086,0.09656214714050293
0.9492988133764833,0.9761363636363637,0.1681990623474121
0.9807692307692307,0.9598039215686275,0.07642626762390137
0.9435850773430391,0.9720347155255545,0.06785416603088379
0.9570552147239264,0.9587912087912088,0.08957314491271973
0.9826539462272333,0.9002647837599294,0.2012042999267578
0.9638336347197106,0.9540337711069419,0.13422060012817383
0.9306306306306307,0.9670861568247822,0.05951118469238281
0.9842829076620825,0.969061876247505,0.06735992431640625
0.9731369150779896,0.9768477292965272,0.0686945915222168
0.9389632107023411,0.9652715939447908,0.10598468780517578
0.9225490196078432,0.9702444208289054,0.20462322235107422
0.9571129707112971,0.9114754098360656,0.0630948543548584
0.8674971687429218,0.9203655352480418,0.06905245780944824
0.8680555555555556,0.9456,0.09068775177001953
0.9144021739130435,0.9613670133729569,0.12233448028564453
0.9437125748502994,0.9428934010152284,0.14140009880065918
0.9189765458422174,0.9524361948955916,0.0945734977722168
0.9492574257425742,0.9752281616688396,0.0699615478515625
0.9667036625971143,0.9793340987370838,0.12677597999572754
0.9675480769230769,0.9639751552795031,0.3614809513092041
0.9427890345649583,0.9355246523388117,0.21340394020080566
0.9613059250302297,0.939622641509434,0.382183313369751
0.9835651074589128,0.9588688946015425,0.21900558471679688
0.9363636363636364,0.9599514563106796,0.18335890769958496
0.9683313032886723,0.9610062893081761,0.18320703506469727
0.8958109559613319,0.9484412470023981,0.28050851821899414
0.9743260590500642,0.922266139657444,0.14206147193908691
0.9891956782713085,0.9550970873786407,0.07116031646728516
0.9754689754689755,0.9674556213017751,0.08629369735717773
0.9319826338639653,0.8664596273291926,0.07322359085083008
0.9508867667121419,0.9555236728837877,0.08064556121826172
0.9671945701357466,0.9368421052631579,0.08802986145019531
0.9453993933265925,0.9368983957219251,0.057318925857543945
0.9776995305164319,0.9543817527010804,0.06828522682189941
0.9586666666666667,0.9415855354659249,0.10190033912658691
0.9544072948328267,0.9522292993630573,0.0606229305267334
0.9414556962025317,0.9294117647058824,0.057823896408081055
0.9591527987897126,0.9495268138801262,0.06260466575622559
0.953125,0.9269746646795827,0.0667562484741211
0.9279279279279279,0.9466019417475728,0.16693449020385742
0.9307568438003221,0.9100346020761245,0.145172119140625
0.9207606973058637,0.9655765920826161,0.20058131217956543
0.9774078478002378,0.9659367396593674,0.24168038368225098
0.9946380697050938,0.9824797843665768,0.31044435501098633
0.9568452380952381,0.968895800933126,0.30380868911743164
0.9875862068965517,0.9832402234636871,0.16610169410705566
0.9778270509977827,0.9569160997732427,0.14199423789978027
0.9530386740331491,0.9550724637681159,0.2612488269805908
0.973186119873817,0.9448946515397083,0.13649725914001465
0.9673202614379085,0.9577702702702703,0.14564967155456543
0.9519408502772643,0.9436893203883495,0.1768360137939453
0.9682758620689655,0.9259259259259259,0.1748828887939453
0.9621993127147767,0.944047619047619,0.24786162376403809
0.9484536082474226,0.9402173913043478,0.1860344409942627
0.9761549925484352,0.9496183206106871,0.41106581687927246
0.927536231884058,0.9644886363636364,0.1620481014251709
0.9071428571428571,0.9750656167979003,0.2115921974182129
0.975452196382429,0.9536423841059603,0.1514441967010498
0.9824797843665768,0.9807956104252401,0.1525881290435791
0.9775112443778111,0.9938650306748467,0.18754172325134277
0.9765395894428153,0.987987987987988,0.26271629333496094
0.9876923076923076,0.9890965732087228,0.18281006813049316
0.9890590809628009,0.9977876106194691,0.18197178840637207
0.992,1.0,0.17421984672546387
0.9794871794871794,0.9882198952879581,0.16924810409545898
0.965925925925926,0.99079754601227,0.15803217887878418
0.9895287958115183,0.9611992945326279,0.18706011772155762
0.9495515695067265,0.9905548996458088,0.16915130615234375
0.9688412852969815,0.9889447236180905,0.16106104850769043
0.8944399677679291,0.9846846846846847,0.16264986991882324
0.9905902480752781,0.9956822107081175,0.19205260276794434
0.9870229007633587,0.9597834493426141,0.19354844093322754
0.9874312647289867,0.9920445505171042,0.1727006435394287
0.9690641918020109,0.9896249002394254,0.16605329513549805
0.9577352472089314,0.9950041631973355,0.16115498542785645
0.9284591194968553,0.9872988992379339,0.17095065116882324
0.982995951417004,0.9917627677100495,0.2819194793701172
0.9665399239543726,0.991345397324941,0.20887303352355957
0.973015873015873,0.9918433931484503,0.16834378242492676
0.9687743950039032,0.9484286865431104,0.22059345245361328
0.9919484702093397,0.9569805194805194,0.21704721450805664
0.9118098159509203,0.9957947855340622,0.16586995124816895
0.9896640826873385,0.9912967798085291,0.13893938064575195
0.9837712519319938,0.9866457187745483,0.23917722702026367
0.94375,0.9892384105960265,0.23327159881591797
0.9275834011391375,0.9754385964912281,0.274158239364624
0.9721753794266442,0.9878577623590633,0.22320961952209473
0.9845904298459043,0.8896210873146623,0.2634422779083252
0.9675810473815462,0.9725085910652921,0.20490694046020508
0.9681020733652312,0.9818780889621087,0.2747488021850586
0.8408037094281299,0.9632352941176471,0.1632215976715088
0.9883720930232558,0.9701357466063348,0.22254347801208496
0.9152276295133438,0.9090909090909091,0.174391508102417
0.8858162355040142,0.9516616314199395,0.15057134628295898
0.8526615969581749,0.9297658862876255,0.1384897232055664
0.8171368861024033,0.9475703324808185,0.15176701545715332
0.8234064785788924,0.9149746192893401,0.13865327835083008
0.8997890295358649,0.9155920281359906,0.17374086380004883
0.9633123689727463,0.9379760609357998,0.23100066184997559
0.9729206963249516,0.9453280318091452,0.1433405876159668
0.9582146248812915,0.9623389494549058,0.19796299934387207
0.9839773798303487,0.9741379310344828,0.13581299781799316
0.9744758432087511,0.9560336763330215,0.23623085021972656
0.9928952042628775,0.9597495527728086,0.19660592079162598
0.9806848112379281,0.9534467323187108,0.16835713386535645
0.9525483304042179,0.9612546125461254,0.19179081916809082
0.9545851528384279,0.9615736505032022,0.1581103801727295
0.9221611721611722,0.9761668321747765,0.20640921592712402
0.9830508474576272,0.9731800766283525,0.26925230026245117
0.9692442882249561,0.970988213961922,0.22510457038879395
0.9531914893617022,0.9794642857142857,0.1353435516357422
0.9777227722772277,0.960337552742616,0.18877363204956055
0.9899665551839465,0.9771959459459459,0.11632466316223145
0.9762845849802372,0.9724696356275304,0.08426094055175781
0.9863672814755413,0.9804878048780488,0.06396627426147461
0.9855189058728882,0.9787755102040816,0.06475234031677246
