frame_id,detector,tracked,inliers,detect_time
56,sift,0.8674971687429218,0.9203655352480418,0.0690524578094482
57,sift,0.8680555555555556,0.9456,0.0906877517700195
58,sift,0.9144021739130436,0.9613670133729568,0.1223344802856445
59,sift,0.9437125748502994,0.9428934010152284,0.1414000988006591
60,sift,0.9189765458422174,0.9524361948955916,0.0945734977722168
61,sift,0.9492574257425742,0.9752281616688396,0.0699615478515625
62,sift,0.9667036625971144,0.9793340987370838,0.1267759799957275
63,sift,0.9675480769230768,0.9639751552795032,0.3614809513092041
64,sift,0.9427890345649584,0.9355246523388115,0.2134039402008056
65,sift,0.9613059250302296,0.939622641509434,0.382183313369751
66,sift,0.9835651074589128,0.9588688946015425,0.2190055847167968
67,sift,0.9363636363636364,0.9599514563106796,0.1833589076995849
68,sift,0.9683313032886725,0.961006289308176,0.1832070350646972
69,sift,0.8958109559613319,0.948441247002398,0.2805085182189941
70,sift,0.9743260590500642,0.922266139657444,0.1420614719390869
71,sift,0.9891956782713084,0.9550970873786409,0.0711603164672851
72,sift,0.9754689754689756,0.9674556213017752,0.0862936973571777
73,sift,0.9319826338639652,0.8664596273291926,0.07322359085083
74,sift,0.950886766712142,0.9555236728837876,0.0806455612182617
75,sift,0.9671945701357466,0.936842105263158,0.0880298614501953
76,sift,0.9453993933265924,0.9368983957219252,0.0573189258575439
77,sift,0.977699530516432,0.9543817527010804,0.0682852268218994
78,sift,0.9586666666666668,0.9415855354659248,0.1019003391265869
79,sift,0.9544072948328268,0.9522292993630572,0.0606229305267334
80,sift,0.9414556962025316,0.9294117647058824,0.057823896408081
81,sift,0.9591527987897126,0.9495268138801262,0.0626046657562255
82,sift,0.953125,0.9269746646795828,0.0667562484741211
83,sift,0.927927927927928,0.9466019417475728,0.1669344902038574
84,sift,0.930756843800322,0.9100346020761244,0.145172119140625
85,sift,0.9207606973058636,0.965576592082616,0.2005813121795654
86,sift,0.9774078478002378,0.9659367396593674,0.2416803836822509
87,sift,0.9946380697050938,0.9824797843665768,0.3104443550109863
88,sift,0.956845238095238,0.968895800933126,0.3038086891174316
89,sift,0.9875862068965516,0.9832402234636872,0.1661016941070556
90,sift,0.9778270509977828,0.9569160997732428,0.1419942378997802
91,sift,0.9530386740331492,0.955072463768116,0.2612488269805908
92,sift,0.973186119873817,0.9448946515397084,0.1364972591400146
93,sift,0.9673202614379084,0.9577702702702704,0.1456496715545654
94,sift,0.9519408502772644,0.9436893203883496,0.1768360137939453
95,sift,0.9682758620689657,0.925925925925926,0.1748828887939453
96,sift,0.9621993127147768,0.944047619047619,0.247861623764038
97,sift,0.9484536082474226,0.9402173913043478,0.1860344409942627
98,sift,0.9761549925484352,0.9496183206106872,0.4110658168792724
99,sift,0.927536231884058,0.9644886363636364,0.1620481014251709
100,sift,0.9071428571428573,0.9750656167979004,0.2115921974182129
101,sift,0.975452196382429,0.9536423841059604,0.1514441967010498
102,sift,0.9824797843665768,0.98079561042524,0.1525881290435791
103,sift,0.9775112443778112,0.9938650306748468,0.1875417232513427
104,sift,0.9765395894428152,0.987987987987988,0.2627162933349609
105,sift,0.9876923076923076,0.9890965732087228,0.1828100681304931
106,sift,0.9890590809628008,0.9977876106194692,0.181971788406372
107,sift,0.992,1.0,0.1742198467254638
108,sift,0.9794871794871794,0.988219895287958,0.1692481040954589
109,sift,0.965925925925926,0.99079754601227,0.1580321788787841
110,sift,0.9895287958115184,0.961199294532628,0.1870601177215576
111,sift,0.9495515695067264,0.9905548996458088,0.1691513061523437
112,sift,0.9688412852969815,0.9889447236180904,0.1610610485076904
113,sift,0.8944399677679291,0.9846846846846848,0.1626498699188232
114,sift,0.990590248075278,0.9956822107081176,0.1920526027679443
115,sift,0.9870229007633587,0.959783449342614,0.1935484409332275
116,sift,0.9874312647289868,0.9920445505171042,0.1727006435394287
117,sift,0.9690641918020108,0.9896249002394254,0.166053295135498
118,sift,0.9577352472089314,0.9950041631973356,0.1611549854278564
119,sift,0.9284591194968552,0.987298899237934,0.1709506511688232
120,sift,0.982995951417004,0.9917627677100496,0.2819194793701172
121,sift,0.9665399239543726,0.991345397324941,0.2088730335235595
122,sift,0.973015873015873,0.9918433931484504,0.1683437824249267
123,sift,0.9687743950039032,0.9484286865431104,0.2205934524536132
124,sift,0.9919484702093396,0.9569805194805194,0.2170472145080566
125,sift,0.9118098159509204,0.9957947855340622,0.1658699512481689
126,sift,0.9896640826873384,0.9912967798085291,0.1389393806457519
127,sift,0.9837712519319938,0.9866457187745484,0.2391772270202636
128,sift,0.94375,0.9892384105960264,0.2332715988159179
129,sift,0.9275834011391376,0.975438596491228,0.274158239364624
130,sift,0.9721753794266442,0.9878577623590632,0.2232096195220947
131,sift,0.9845904298459044,0.8896210873146623,0.2634422779083252
132,sift,0.9675810473815462,0.972508591065292,0.204906940460205
133,sift,0.9681020733652312,0.9818780889621088,0.2747488021850586
134,sift,0.8408037094281299,0.9632352941176472,0.1632215976715088
135,sift,0.9883720930232558,0.9701357466063348,0.2225434780120849
136,sift,0.9152276295133438,0.9090909090909092,0.174391508102417
137,sift,0.8858162355040142,0.9516616314199396,0.1505713462829589
138,sift,0.8526615969581749,0.9297658862876256,0.1384897232055664
139,sift,0.8171368861024033,0.9475703324808183,0.1517670154571533
140,sift,0.8234064785788924,0.91497461928934,0.13865327835083
141,sift,0.8997890295358649,0.9155920281359906,0.1737408638000488
142,sift,0.9633123689727464,0.9379760609357998,0.2310006618499755
143,sift,0.9729206963249516,0.9453280318091452,0.1433405876159668
144,sift,0.9582146248812916,0.9623389494549058,0.197962999343872
145,sift,0.9839773798303488,0.9741379310344828,0.1358129978179931
146,sift,0.9744758432087512,0.9560336763330216,0.2362308502197265
147,sift,0.9928952042628776,0.9597495527728086,0.1966059207916259
148,sift,0.980684811237928,0.9534467323187108,0.1683571338653564
149,sift,0.952548330404218,0.9612546125461254,0.1917908191680908
150,sift,0.954585152838428,0.9615736505032022,0.1581103801727295
151,sift,0.9221611721611722,0.9761668321747764,0.206409215927124
152,sift,0.9830508474576272,0.9731800766283524,0.2692523002624511
153,sift,0.969244288224956,0.970988213961922,0.2251045703887939
154,sift,0.9531914893617022,0.9794642857142856,0.1353435516357422
155,sift,0.9777227722772276,0.960337552742616,0.1887736320495605
156,sift,0.9899665551839464,0.977195945945946,0.1163246631622314
157,sift,0.9762845849802372,0.9724696356275304,0.0842609405517578
158,sift,0.9863672814755412,0.9804878048780488,0.0639662742614746
159,sift,0.9855189058728882,0.9787755102040816,0.0647523403167724
160,sift,0.9839357429718876,0.9771428571428572,0.0677170753479003
161,sift,0.9794745484400657,0.9740150880134116,0.0633480548858642
162,sift,0.9878934624697336,0.9763071895424836,0.0622947216033935
163,sift,0.9737058340180772,0.9856540084388186,0.0603723526000976
164,sift,0.9913180741910024,0.964171974522293,0.0703411102294921
165,sift,0.9865399841646872,0.9815409309791332,0.066371202468872
166,sift,0.9537254901960784,0.9950657894736842,0.0622134208679199
167,sift,0.9535452322738386,0.9897435897435898,0.0679464340209961
168,sift,0.9798826487845766,0.9555175363558596,0.0697152614593505
169,sift,0.9902676399026764,0.9746109746109746,0.0709147453308105
170,sift,0.9673566878980892,0.9786008230452676,0.0704803466796875
171,sift,0.9797077922077922,0.947804473902237,0.0664219856262207
172,sift,0.975752508361204,0.9545844044558698,0.0767817497253418
173,sift,0.9643765903307888,0.980650835532102,0.0634224414825439
174,sift,0.937190082644628,0.9735449735449736,0.0688748359680175
175,sift,0.9571428571428572,0.9738805970149254,0.0708422660827636
176,sift,0.9266837169650468,0.9724011039558418,0.0705819129943847
177,sift,0.9476843910806176,0.9656108597285068,0.0986747741699218
178,sift,0.929762949956102,0.9773371104815864,0.0651009082794189
179,sift,0.9577464788732394,0.9595588235294118,0.0647165775299072
180,sift,0.9574468085106383,0.9582222222222222,0.0686385631561279
181,sift,0.99288256227758,0.9829749103942652,0.0694186687469482
182,sift,0.986842105263158,0.9658333333333332,0.0771238803863525
183,sift,0.9580983078162773,0.9579478553406224,0.0644173622131347
184,sift,0.9724770642201837,0.9556603773584904,0.0666530132293701
185,sift,0.9366319444444444,0.9601482854494904,0.0679717063903808
186,sift,0.9347234814143246,0.9233753637245392,0.0763585567474365
187,sift,0.9640776699029128,0.9496475327291036,0.0794298648834228
188,sift,0.9511520737327188,0.9040697674418604,0.0630645751953125
189,sift,0.9508041627246924,0.9671641791044776,0.0681257247924804
190,sift,0.9525979945305378,0.9569377990430622,0.0888786315917968
191,sift,0.9572192513368984,0.968342644320298,0.0771534442901611
192,sift,0.94229112833764,0.959780621572212,0.0593550205230712
193,sift,0.9444926279271466,0.9669421487603306,0.0790047645568847
194,sift,0.9797639123102868,0.9113597246127366,0.0694291591644287
195,sift,0.988646288209607,0.9690812720848055,0.0665283203125
196,sift,0.9605157131345688,0.9672818791946308,0.0695710182189941
197,sift,0.9741235392320534,0.9682947729220224,0.0818867683410644
198,sift,0.9538590604026844,0.9718557607739666,0.0697777271270752
199,sift,0.9636524822695036,0.9310027598896043,0.0932021141052246
200,sift,0.9697508896797152,0.9669724770642202,0.0726244449615478
201,sift,0.9622489959839358,0.9582637729549248,0.0697283744812011
202,sift,0.9753737906772209,0.9720468890892696,0.0635085105895996
203,sift,0.934612031386225,0.9673507462686568,0.069514513015747
204,sift,0.9285714285714286,0.9573679332715476,0.0791339874267578
205,sift,0.962478184991274,0.9592021758839528,0.0678246021270752
206,sift,0.9586994727592268,0.9596700274977086,0.0644755363464355
207,sift,0.9923444976076556,0.9691417550626809,0.0997071266174316
208,sift,0.9789288849868304,0.9551569506726456,0.0756287574768066
209,sift,0.9557964970809008,0.9458987783595112,0.0671243667602539
210,sift,0.9483204134366924,0.9464123524069028,0.0727310180664062
211,sift,0.9714022140221402,0.936372269705603,0.0707316398620605
212,sift,0.9764279238440616,0.9489322191272052,0.0676753520965576
213,sift,0.9579982126899016,0.9449626865671642,0.1017994880676269
214,sift,0.957350272232305,0.9554502369668246,0.0923244953155517
215,sift,0.9792605951307484,0.9659300184162064,0.0769374370574951
216,sift,0.9527629233511586,0.9513564078578112,0.0691835880279541
217,sift,0.9561324977618622,0.944756554307116,0.0858113765716552
218,sift,0.9701627486437612,0.940354147250699,0.0695428848266601
219,sift,0.954054054054054,0.9367327667610954,0.0706405639648437
220,sift,0.9779816513761468,0.9146341463414634,0.079256534576416
221,sift,0.926605504587156,0.9574257425742574,0.0787458419799804
222,sift,0.9586077140169332,0.9656526005888124,0.0697453022003173
223,sift,0.953846153846154,0.9686907020872866,0.0795204639434814
224,sift,0.9541850220264316,0.9704524469067404,0.0810649394989013
225,sift,0.9501289767841788,0.9647058823529412,0.0798742771148681
226,sift,0.9030874785591768,0.9107312440645774,0.0903089046478271
227,sift,0.9171322160148976,0.9898477157360406,0.0673203468322753
228,sift,0.9571678321678322,0.9223744292237442,0.0887537002563476
229,sift,0.9140070921985816,0.973811833171678,0.0885765552520752
230,sift,0.9608355091383812,0.9682971014492754,0.0786964893341064
231,sift,0.9253859348198972,0.9045412418906394,0.0690507888793945
232,sift,0.949248120300752,0.9316831683168316,0.0607202053070068
233,sift,0.9362511893434824,0.95630081300813,0.0854721069335937
234,sift,0.9474161378059835,0.9291866028708134,0.0657005310058593
235,sift,0.959409594095941,0.8759615384615385,0.0892460346221923
236,sift,0.9497536945812808,0.9533195020746889,0.077735424041748
237,sift,0.9398148148148148,0.8866995073891626,0.0796864032745361
238,sift,0.9548319327731092,0.933993399339934,0.0641760826110839
239,sift,0.9529170931422722,0.9516648764769066,0.0707442760467529
240,sift,0.9493670886075948,0.9548717948717949,0.067028522491455
241,sift,0.9418386491557224,0.953187250996016,0.0623908042907714
242,sift,0.9623161764705882,0.944603629417383,0.0681586265563964
243,sift,0.9588400374181478,0.9590243902439024,0.0716528892517089
244,sift,0.9713493530499075,0.9514747859181732,0.0651979446411132
245,sift,0.9563279857397504,0.9515377446411928,0.0741834640502929
246,sift,0.9789103690685412,0.9506283662477558,0.09674072265625
247,sift,0.9826689774696707,0.9832451499118166,0.0708863735198974
248,sift,0.9642567018683996,0.9730412805391744,0.0682289600372314
249,sift,0.9768019884009942,0.9474130619168788,0.0813252925872802
250,sift,0.9717138103161398,0.9623287671232876,0.068375825881958
251,sift,0.9616951915240424,0.9491525423728814,0.0591027736663818
252,sift,0.9833333333333332,0.9533898305084746,0.0703513622283935
253,sift,0.9546520719311964,0.877968877968878,0.074636697769165
254,sift,0.9496964440589766,0.9488584474885844,0.0658373832702636
255,sift,0.9631799163179916,0.9643788010425716,0.0776162147521972
256,sift,0.9657142857142856,0.967032967032967,0.0815351009368896
257,sift,0.9572016460905348,0.9707652622527944,0.0765302181243896
258,sift,0.946034341782502,0.9291270527225584,0.0656089782714843
259,sift,0.9693877551020408,0.893859649122807,0.0679991245269775
260,sift,0.8938207136640557,0.9415774099318404,0.0710976123809814
261,sift,0.9644194756554308,0.9388349514563108,0.0936274528503418
262,sift,0.9621478873239436,0.9478499542543458,0.0642247200012207
263,sift,0.9772329246935202,0.9740143369175628,0.0749068260192871
264,sift,0.9677152317880796,0.8964927288280582,0.0805153846740722
265,sift,0.9701897018970188,0.9655493482309124,0.0733270645141601
266,sift,0.9064869418702612,0.9609665427509294,0.0646896362304687
267,sift,0.985941893158388,0.9610266159695816,0.0747430324554443
268,sift,0.9339055793991416,0.9669117647058824,0.072061538696289
269,sift,0.9706666666666668,0.9633699633699634,0.0622079372406005
270,sift,0.9653078924544666,0.9784366576819408,0.0695159435272216
271,sift,0.9735216240070608,0.9474161378059835,0.0801520347595214
272,sift,0.9765625,0.9564444444444444,0.0726046562194824
273,sift,0.9605026929982048,0.9672897196261684,0.0670733451843261
274,sift,0.9777983348751156,0.954588457899716,0.0771014690399169
275,sift,0.9608192341941229,0.9842446709916588,0.0635213851928711
276,sift,0.9504504504504504,0.9734597156398104,0.0664873123168945
277,sift,0.9792207792207792,0.9708222811671088,0.0638651847839355
278,sift,0.9777587681779298,0.9623797025371827,0.0757367610931396
279,sift,0.9630252100840336,0.9842931937172776,0.0612483024597168
280,sift,0.9689288634505316,0.9721518987341772,0.0650231838226318
281,sift,0.9868095630667766,0.9598997493734336,0.0642623901367187
282,sift,0.9832134292565948,0.9878048780487804,0.0564980506896972
283,sift,0.9697908597986056,0.977635782747604,0.0648910999298095
284,sift,0.9890196078431372,0.985725614591594,0.0647611618041992
285,sift,0.9939024390243902,0.9792944785276072,0.0681912899017334
286,sift,0.9708029197080292,0.9781954887218044,0.0764477252960205
287,sift,0.9814814814814816,0.9803459119496856,0.0704007148742675
288,sift,0.9742424242424242,0.9860031104199068,0.0651390552520752
289,sift,0.9614220877458396,0.948072383949646,0.072098970413208
290,sift,0.9565217391304348,0.9917355371900828,0.0659918785095214
291,sift,0.916796267496112,0.9720101781170484,0.0679690837860107
292,sift,0.9819967266775778,0.9783333333333334,0.0675160884857177
293,sift,0.9456771231828616,0.9676375404530744,0.0641987323760986
294,sift,0.9033306255077173,0.9028776978417268,0.0732390880584716
295,sift,0.9174977334542158,0.932806324110672,0.0807018280029296
296,sift,0.91875,0.9446064139941692,0.0674998760223388
297,sift,0.9605954465849388,0.9334548769371012,0.0672192573547363
298,sift,0.9497797356828194,0.9239332096474954,0.0798361301422119
299,sift,0.9689387402933564,0.9670525378450578,0.0898289680480957
300,sift,0.9756493506493508,0.9742096505823628,0.0740225315093994
301,sift,0.9404388714733544,0.9666666666666668,0.0864536762237548
302,sift,0.9656301145662848,0.9432203389830508,0.072446584701538
303,sift,0.9480626545754328,0.9104347826086956,0.0693662166595459
304,sift,0.974293059125964,0.9859278803869832,0.068242073059082
305,sift,0.9642301710730948,0.978225806451613,0.0767097473144531
306,sift,0.9115593483320404,0.9251063829787234,0.0594391822814941
307,sift,0.9703056768558952,0.9792979297929792,0.0670256614685058
308,sift,0.9445324881141046,0.9723154362416108,0.0568981170654296
309,sift,0.9414595028067362,0.938671209540034,0.0677065849304199
310,sift,0.9699054170249356,0.899822695035461,0.0655164718627929
311,sift,0.963084495488105,0.9761499148211245,0.0696027278900146
312,sift,0.9670418006430868,0.9293433083956776,0.0695114135742187
313,sift,0.9936051159072742,0.9710378117457764,0.0648958683013916
314,sift,0.982225656877898,0.974822974036192,0.0817286968231201
315,sift,0.9517611026033692,0.9613837489943684,0.0695905685424804
316,sift,0.9863453815261044,0.9543973941368078,0.0889639854431152
317,sift,0.9630522088353414,0.963302752293578,0.0978827476501464
318,sift,0.9599345870809484,0.944633730834753,0.0739219188690185
319,sift,0.975893599334996,0.9497444633730836,0.0645086765289306
320,sift,0.9518987341772152,0.952127659574468,0.0953714847564697
321,sift,0.9148566463944396,0.96011396011396,0.0727670192718505
322,sift,0.918819188191882,0.929718875502008,0.0685255527496337
323,sift,0.9741131351869609,0.9547244094488188,0.0866279602050781
324,sift,0.9385964912280702,0.933644859813084,0.0790777206420898
325,sift,0.971883786316776,0.973963355834137,0.0864078998565673
326,sift,0.9439655172413792,0.8867579908675799,0.0793402194976806
327,sift,0.9469194312796207,0.8868868868868869,0.0803515911102294
328,sift,0.9372759856630823,0.9521988527724664,0.0762522220611572
329,sift,0.9398762157382848,0.924741298212606,0.1048555374145507
330,sift,0.930783242258652,0.9452054794520548,0.0619385242462158
331,sift,0.9178321678321678,0.9666666666666668,0.080554723739624
332,sift,0.95836947094536,0.951131221719457,0.0775680541992187
333,sift,0.8795180722891566,0.949119373776908,0.068260908126831
334,sift,0.9219924812030076,0.9582059123343528,0.0662498474121093
335,sift,0.9288194444444444,0.9364485981308412,0.0761497020721435
336,sift,0.8082191780821918,0.9175141242937852,0.0604956150054931
337,sift,0.9878048780487804,0.9547325102880658,0.0854058265686035
338,sift,0.9554247266610596,0.9427816901408452,0.0738263130187988
339,sift,0.9477234401349072,0.905693950177936,0.0745038986206054
340,sift,0.9673721340388008,0.9498632634457612,0.0723998546600341
341,sift,0.9589958158995816,0.9397905759162304,0.0764961242675781
342,sift,0.9544303797468354,0.9522546419098143,0.087350845336914
343,sift,0.9656040268456376,0.9530842745438748,0.0661430358886718
344,sift,0.961380443714051,0.9076923076923076,0.0657958984375
345,sift,0.9565217391304348,0.9081818181818182,0.0652625560760498
346,sift,0.9757785467128028,0.9166666666666666,0.0816848278045654
347,sift,0.9669694467382328,0.9760888129803588,0.0692720413208007
348,sift,0.9697959183673468,0.9747474747474748,0.0940485000610351
349,sift,0.9762282091917592,0.9732142857142856,0.0652787685394287
350,sift,0.936153846153846,0.9745275267050124,0.0660901069641113
351,sift,0.9700162074554296,0.971595655806182,0.0696897506713867
352,sift,0.9694533762057878,0.9477611940298508,0.0862884521484375
353,sift,0.8480909829406986,0.9329501915708812,0.0719106197357177
354,sift,0.9677734375,0.9495459132189707,0.0967662334442138
355,sift,0.9469026548672568,0.9588785046728971,0.0597970485687255
356,sift,0.922211808809747,0.9420731707317072,0.0793342590332031
357,sift,0.9438727782974744,0.9078295341922696,0.0798156261444091
358,sift,0.9237536656891496,0.9470899470899472,0.0789182186126709
359,sift,0.918426103646833,0.8913270637408568,0.063509464263916
360,sift,0.9500471253534402,0.9166666666666666,0.0709066390991211
361,sift,0.9137010676156584,0.8909444985394352,0.0828256607055664
362,sift,0.9552964042759962,0.9338758901322484,0.0660154819488525
363,sift,0.9182915506035284,0.8068756319514662,0.0689301490783691
364,sift,0.9443826473859844,0.9140164899882216,0.0809698104858398
365,sift,0.977977977977978,0.9426816786079836,0.0797419548034668
366,sift,0.9534679543459176,0.9594843462246776,0.0670561790466308
367,sift,0.9658048373644704,0.9386873920552676,0.067582368850708
368,sift,0.9662731871838112,0.9720767888307156,0.08195161819458
369,sift,0.8820556023588879,0.8901623686723973,0.0664551258087158
370,sift,0.9584569732937686,0.9246646026831784,0.0836997032165527
371,sift,0.9227272727272728,0.9842364532019704,0.0768585205078125
372,sift,0.9834205933682374,0.937888198757764,0.0915470123291015
373,sift,0.9641068447412354,0.9047619047619048,0.0679688453674316
374,sift,0.97398091934085,0.9572573463935886,0.08138108253479
375,sift,0.9649837133550488,0.9780590717299578,0.0610444545745849
376,sift,0.9440894568690096,0.8959390862944162,0.0615224838256835
377,sift,0.9726027397260274,0.9305164319248826,0.0615515708923339
378,sift,0.9418604651162792,0.9677113010446344,0.0767364501953125
379,sift,0.9341527655838456,0.8966165413533834,0.0763182640075683
380,sift,0.9433962264150944,0.957,0.0745337009429931
381,sift,0.9627329192546584,0.976958525345622,0.0730020999908447
382,sift,0.9695945945945946,0.9486062717770036,0.0765526294708252
383,sift,0.9613120269133726,0.9501312335958004,0.0798861980438232
384,sift,0.9376601195559352,0.9499089253187614,0.0618896484375
385,sift,0.8656987295825771,0.9758909853249476,0.0705316066741943
386,sift,0.9834469328140214,0.9653465346534652,0.0710093975067138
387,sift,0.9647766323024056,0.8975957257346393,0.0680851936340332
388,sift,0.937719298245614,0.9625818521983162,0.0968432426452636
389,sift,0.9595619208087616,0.9411764705882352,0.0668056011199951
390,sift,0.9690893901420216,0.8913793103448275,0.0808324813842773
391,sift,0.9083044982698962,0.9628571428571427,0.0602419376373291
392,sift,0.9387938793879388,0.969319271332694,0.0646564960479736
393,sift,0.960431654676259,0.9765917602996256,0.0647919178009033
394,sift,0.9208754208754208,0.9771480804387568,0.0659983158111572
395,sift,0.9203389830508476,0.9668508287292816,0.07572603225708
396,sift,0.947594501718213,0.943789664551224,0.063786506652832
397,sift,0.9572649572649572,0.9732142857142856,0.0669641494750976
398,sift,0.8982630272952854,0.9751381215469612,0.0641851425170898
399,sift,0.952548330404218,0.9455719557195572,0.0669939517974853
400,sift,0.9565602836879432,0.9675625579240036,0.0615217685699462
401,sift,0.9925,0.9588581024349286,0.0640006065368652
402,sift,0.9704433497536946,0.8993231810490694,0.0737991333007812
403,sift,0.9723899913718724,0.9396628216503992,0.0608377456665039
404,sift,0.9565602836879432,0.974050046339203,0.0719194412231445
405,sift,0.9121447028423773,0.9565627950897072,0.0567095279693603
406,sift,0.98159509202454,0.9839285714285714,0.0818212032318115
407,sift,0.9892058596761758,0.9781761496492596,0.0712254047393798
408,sift,0.985413290113452,0.9679276315789472,0.0857534408569336
409,sift,0.99213217938631,0.9833465503568596,0.0708518028259277
410,sift,0.967275494672755,0.983477576711251,0.0662732124328613
411,sift,0.9786259541984732,0.9485179407176288,0.0764305591583252
412,sift,0.9819277108433736,0.9884969325153374,0.0685842037200927
413,sift,0.9709388971684052,0.9877206446661552,0.0647425651550293
414,sift,0.981637337413925,0.9828526890101325,0.0639524459838867
415,sift,0.8715953307392996,0.9758928571428572,0.0743649005889892
416,sift,0.9303482587064676,0.983957219251337,0.0652923583984375
417,sift,0.928390901432182,0.9537205081669692,0.06673264503479
418,sift,0.949740034662045,0.9671532846715328,0.0631806850433349
419,sift,0.9782783588093322,0.990953947368421,0.0600152015686035
420,sift,0.9871987951807228,0.9855072463768116,0.0778734683990478
421,sift,0.9683972911963884,0.9627039627039627,0.0730283260345459
422,sift,0.987130961392884,0.9861963190184048,0.0748453140258789
423,sift,0.9602803738317756,0.9886455798864558,0.0613565444946289
424,sift,0.9603238866396762,0.9856661045531198,0.0712547302246093
425,sift,0.9934518241347052,0.9689265536723164,0.065582275390625
426,sift,0.983126110124334,0.985546522131888,0.0710647106170654
427,sift,0.9783978397839784,0.9917203311867524,0.0705103874206543
428,sift,0.99601593625498,0.988,0.0630006790161132
429,sift,0.9922660479505028,0.9875292283710054,0.0680489540100097
430,sift,0.983733539891557,0.9763779527559056,0.0626215934753418
431,sift,0.9969418960244648,0.9946319018404908,0.0641500949859619
432,sift,0.995578481945468,0.9777942264988896,0.0609984397888183
433,sift,0.9908536585365854,0.9907692307692308,0.0616357326507568
434,sift,0.9917787742899852,0.9856819894498868,0.0730814933776855
435,sift,0.987673343605547,0.9664586583463338,0.0657124519348144
436,sift,0.982128982128982,0.9881329113924052,0.0803852081298828
437,sift,0.976303317535545,0.9862459546925566,0.0628378391265869
438,sift,0.9758648431214804,0.9835119538334708,0.0637986660003662
439,sift,0.9877049180327868,0.9842323651452282,0.0770959854125976
440,sift,0.9734513274336284,0.9859504132231404,0.075343370437622
441,sift,0.9901477832512317,0.9809286898839138,0.0683131217956543
442,sift,0.993431855500821,0.9793388429752066,0.0750563144683837
443,sift,0.9924050632911392,0.9328231292517006,0.0822792053222656
444,sift,0.9901079136690648,0.9654859218891916,0.1154811382293701
