sample_id,distance,dist_factor,trans_err,trans_perc_err,yaw_err
25,261.05,dist3,184.91207678262077,70.83396927125867,178.81794010796443
26,261.05,dist3,202.1556043699951,77.43941941007282,177.5050554960524
27,261.05,dist3,240.2152078851923,92.01884998475093,177.62305128045207
28,261.05,dist3,242.9464679924586,93.06510936313296,177.54906749921267
29,261.05,dist3,236.40273414524998,90.5584118541467,179.83783109359985
30,261.05,dist3,239.85502458139945,91.88087515089042,177.6003781736219
31,261.05,dist3,195.4323278479395,74.86394477990403,172.09791441579998
32,261.05,dist3,132.57149347407798,50.78394693509978,162.87001164983477
33,261.05,dist3,51.18781776182408,19.60843430830265,135.98863765208372
34,261.05,dist3,34.40780029327145,13.180540238755583,52.00372789216571
35,261.05,dist3,206.46599186694596,79.09059255581151,9.3055741989248
36,261.05,dist3,278.02049218582886,106.50085891048798,6.08827629642597
37,261.05,dist3,336.4311364634221,128.87612965463398,3.6081207035724967
38,261.05,dist3,360.3064405897362,138.0220036735247,2.1596281978948655
39,261.05,dist3,370.1418205088383,141.7896267032516,4.3216350958097625
40,261.05,dist3,354.4075218580857,135.76231444477523,39.8939714748703
41,261.05,dist3,332.96623951953865,127.54883720342411,167.15639164484014
42,261.05,dist3,307.21539335523545,117.68450233872262,177.23288616796904
43,261.05,dist3,286.19432502790244,109.6319957969364,179.18956175229187
44,261.05,dist3,210.2889558546537,80.55504916860896,179.3247139413563
45,261.05,dist3,168.64179398142238,64.60133843379519,179.3355234908677
46,261.05,dist3,156.90753329681453,60.10631422976998,179.9770043858762
47,261.05,dist3,131.7121526559349,50.45476064199765,179.46560846993563
48,261.05,dist3,83.31564702742376,31.915589744272655,179.50756167098078
49,261.05,dist3,73.98413222078696,28.340981505760183,179.91468847718278
50,261.05,dist3,54.10017408771753,20.724065921362776,179.87182868088445
51,261.05,dist3,55.026414653238504,21.07887939216185,179.08816192004008
52,261.05,dist3,65.1741708194912,24.96616388411844,178.31027570240465
53,261.05,dist3,116.87397723729102,44.770724856269304,178.31675038532453
54,261.05,dist3,129.8924680918661,49.75769702810423,178.32054742510047
55,261.05,dist3,154.13718956454315,59.04508315056239,178.68266783364945
56,261.05,dist3,179.87236628027733,68.903415545021,179.03266560869918
57,261.05,dist3,213.86886825077616,81.92640040251912,178.01507525327045
58,261.05,dist3,252.1971123432405,96.60873868731679,178.78479612873508
59,261.05,dist3,268.81759741268604,102.97552093954646,178.67447512659794
60,261.05,dist3,317.1518336243236,121.49083839276904,179.32209058604602
61,261.05,dist3,377.16528330991434,144.48009320433417,175.88527586059973
62,261.05,dist3,459.0663853820406,175.8538155073896,162.41805617155902
63,261.05,dist3,478.4029297070482,183.26103417239923,133.30509875253927
64,261.05,dist3,480.03638953460535,183.8867609785885,54.8457043214098
65,261.05,dist3,466.3418085212725,178.64080004645567,21.488974590404364
66,261.05,dist3,386.39724492903866,148.01656576481082,4.152279468818704
67,261.05,dist3,343.07169103885803,131.41991612291056,1.9699396922684431
68,261.05,dist3,319.3879900925231,122.34743922333773,1.1897125095409837
1,348.07,dist4,524.4441008306967,150.67202023463577,167.58119992795525
2,348.07,dist4,469.34458118248233,134.84200913106054,172.29974068709217
3,348.07,dist4,393.69395556992083,113.10769545491448,175.19346578806542
4,348.07,dist4,331.710311875359,95.29988561937513,178.16216110670646
5,348.07,dist4,303.33479266040104,87.14764060688972,178.7242553126601
6,348.07,dist4,276.05910379337604,79.31137523870947,179.0893198415052
7,348.07,dist4,262.652194682004,75.45958993363519,179.1422315941756
8,348.07,dist4,197.00981636128213,56.600631011371895,178.88335364559217
9,348.07,dist4,172.57573053282013,49.58075402442616,179.11772185402702
10,348.07,dist4,149.83626429462805,43.04773875790159,179.77090995590444
11,348.07,dist4,127.42929304701114,36.61024881403486,179.41709335592603
12,348.07,dist4,116.8315684978621,33.56553810953604,179.49278260246118
13,348.07,dist4,75.22932327887362,21.613274134189567,179.08170194784722
14,348.07,dist4,58.95854773430649,16.938704207287756,179.072188263658
15,348.07,dist4,48.54973803049608,13.948268460509691,179.42870853931686
16,348.07,dist4,47.854201135478434,13.748441731685707,179.01142689984337
17,348.07,dist4,75.07416126331924,21.56869631491345,178.25482228062646
18,348.07,dist4,86.35442307694115,24.809498973465438,178.5303404364136
19,348.07,dist4,125.70099966666217,36.113712663160335,179.17465755433375
20,348.07,dist4,153.2131163131385,44.017903385278395,178.19892922935898
21,348.07,dist4,181.1287230704256,52.038016223870365,178.81349244452804
22,348.07,dist4,246.07073883884513,70.69576201305632,179.0806442050642
23,348.07,dist4,258.4910983912115,74.26411307817723,179.0374085996781
24,348.07,dist4,282.75652542160356,81.23553464004469,179.4230071844717
25,348.07,dist4,306.27440669153214,87.99218740239955,179.75978371125282
26,348.07,dist4,349.8165046688774,100.50176822733286,175.42248453449128
27,348.07,dist4,358.6048150832669,103.02663690730797,175.49751443081803
28,348.07,dist4,377.955233548349,108.58598372406382,164.8609721069596
29,348.07,dist4,369.06216392238775,106.03101787640065,154.8044339149175
30,348.07,dist4,353.750552451856,101.63201437982474,121.91921231099762
31,348.07,dist4,275.35874322163386,79.11016267464414,140.6600463760118
32,348.07,dist4,181.0194531363704,52.006623132235006,33.70814309255425
33,348.07,dist4,78.75571667089713,22.626401778635657,55.32314204138308
34,348.07,dist4,22.69568113029484,6.520435869306415,138.88994564540337
35,348.07,dist4,196.3574537951,56.413208203838316,173.25801723419394
36,348.07,dist4,251.09187495161598,72.13832704674806,177.13014463792626
37,348.07,dist4,298.4148134543093,85.73413780397888,178.62209867027912
38,348.07,dist4,290.44333549732033,83.44394388982685,179.73790683929252
39,348.07,dist4,288.9689112817951,83.02034397730202,178.43303272889787
40,348.07,dist4,245.38897773765396,70.4998930495745,179.9877446765721
41,348.07,dist4,214.0352402241442,61.49201029222403,179.45072648965206
42,348.07,dist4,186.05810127265286,53.454219344572316,179.72232669486095
43,348.07,dist4,173.5258404099108,49.85371919726228,179.95403577923918
44,348.07,dist4,94.50455305999323,27.151019352427163,178.61407624710426
45,348.07,dist4,70.33913132797419,20.208329165964948,178.46800700232274
46,348.07,dist4,62.337181151133336,17.909380627785602,179.1065264039348
47,348.07,dist4,48.469570390774095,13.925236415311314,179.06854112202822
48,348.07,dist4,67.02259446846625,19.25549299522115,179.1440295058029
49,348.07,dist4,88.77997823494928,25.506357409414566,178.7312729377225
50,348.07,dist4,101.2833480301574,29.098557195436953,178.82867885790773
51,348.07,dist4,141.18314697866296,40.56171085662739,178.7180411752012
52,348.07,dist4,168.59788671838328,48.43792533639305,178.0544200528467
53,348.07,dist4,209.04744983953609,60.059025437278734,177.82754860737026
54,348.07,dist4,222.90525460709515,64.04035240241765,177.8259867192378
55,348.07,dist4,236.1697183517108,67.85121336274624,178.17489781760113
56,348.07,dist4,249.03965125767445,71.54872619233903,178.34292606753888
57,348.07,dist4,268.7538567025589,77.21258847431807,178.14068770930126
58,348.07,dist4,278.614824159335,80.04562994780791,178.49227766556112
59,348.07,dist4,295.73612421588354,84.96455431835076,178.389401390925
1,435.09,dist5,371.94076768875937,85.48593801024141,168.49060853401053
2,435.09,dist5,314.0430067790087,72.17886110437122,173.30144374766292
3,435.09,dist5,265.2472630487209,60.96376911644049,175.64499112090888
4,435.09,dist5,199.1217327846957,45.7656422314224,177.53322479281232
5,435.09,dist5,185.68811809121652,42.678093748699474,178.25418720171166
6,435.09,dist5,159.47752718685297,36.65391693370405,178.70926023680738
7,435.09,dist5,133.1632029846704,30.60589831636452,178.7622579159597
8,435.09,dist5,83.67982663218123,19.23276256227016,177.78466197257777
9,435.09,dist5,73.86361164190005,16.976628201498553,177.7868022682097
10,435.09,dist5,51.469954577811215,11.829725936659361,177.757244144749
11,435.09,dist5,50.1218848285753,11.519888949085317,178.03342517102826
12,435.09,dist5,57.273799022831376,13.163667062637932,178.20262675835423
13,435.09,dist5,91.03588467896623,20.92346058952544,178.9635006049101
14,435.09,dist5,99.02751938743995,22.760237970865788,178.690368384814
15,435.09,dist5,130.69320061703053,30.038199135128487,179.35846970681555
16,435.09,dist5,152.22935740962845,34.98801567713081,179.5035808079195
17,435.09,dist5,202.00171032328566,46.42756908301401,178.10749540806074
18,435.09,dist5,228.00301836790422,52.40364484771064,176.55713619610262
19,435.09,dist5,260.33388279987673,59.834490059499586,167.57513047899596
20,435.09,dist5,278.44991560397835,63.99823383759185,130.28558491833738
21,435.09,dist5,292.07743430989757,67.130348734721,12.176656980143497
22,435.09,dist5,283.3162278000905,65.11669489073306,0.03562487432121319
23,435.09,dist5,281.6832302340105,64.74137080466352,0.15530917850081413
24,435.09,dist5,278.46872665635345,64.00255732293398,0.06812014539672707
25,435.09,dist5,289.3865972109886,66.51189344985833,0.928390815247024
26,435.09,dist5,272.24301536028264,62.571655372516645,0.23456872759587366
27,435.09,dist5,280.78735475600973,64.53546502011302,0.1035088833199313
28,435.09,dist5,282.9911906075755,65.04198915341091,1.2254466048453627
29,435.09,dist5,259.4283873292793,59.62637323985367,1.079655378626364
30,435.09,dist5,250.14004508243656,57.49156383333025,1.6824366312467882
31,435.09,dist5,176.91876303245246,40.66256706255085,6.180015434284877
32,435.09,dist5,120.85744283063491,27.77757310685948,12.600917371423526
33,435.09,dist5,55.99356179960003,12.869420533590759,33.44952023089976
34,435.09,dist5,21.34327100932728,4.905484154847798,124.90873552927764
35,435.09,dist5,132.07477040447696,30.35573568789836,171.9285390806684
36,435.09,dist5,166.42002306593065,38.24956286421905,176.24932021561594
37,435.09,dist5,187.75797160334076,43.15382371540159,177.74576095325298
38,435.09,dist5,190.79695937036686,43.85229708114801,179.5063314055249
39,435.09,dist5,177.2533003014179,40.739456273740586,179.2643695815762
40,435.09,dist5,130.403167157225,29.971538568393896,179.58198705765162
41,435.09,dist5,105.10097276853317,24.156145342005832,179.41587613650285
42,435.09,dist5,80.96422259380137,18.60861490583589,179.3634430012811
43,435.09,dist5,59.13100121576342,13.590521780726613,178.76301514870568
44,435.09,dist5,59.72324004667931,13.726640475919766,178.34841179021942
45,435.09,dist5,79.59455938138521,18.29381493056269,178.37311524410472
46,435.09,dist5,89.94072961834483,20.67175288293108,179.00719099439266
47,435.09,dist5,101.32756347553158,23.28887436519607,178.54206272856447
48,435.09,dist5,126.43356245614687,29.05917452852212,178.4531608776571
49,435.09,dist5,139.5534386956368,32.07461414779397,178.8646865182338
50,435.09,dist5,153.34085349902864,35.24347916500693,178.96319339022656
51,435.09,dist5,167.23576464018052,38.437050872274824,178.4369269028053
52,435.09,dist5,181.5240442795814,41.72103341368025,177.97709804440058
